玩家名,行,列,用时/秒,时间,UNIX时间戳
黑泽黛雅,14,10,'2.90,Sun May 29 2022 10:44:22 GMT+0800 (中国标准时间),1653792262
绚濑绘里,14,10,'2.91,Sun May 29 2022 11:24:14 GMT+0800 (中国标准时间),1653794654
涩谷香音,14,10,'2.79,Sun May 29 2022 14:01:13 GMT+0800 (CST),1653804073
优木雪菜,20,14,'4.89,Sun May 29 2022 16:18:17 GMT+0800 (CST),1653812297
优木杏树,20,20,'3.69,Sun May 29 2022 16:19:43 GMT+0800 (CST),1653812383
近江彼方,14,10,'1.31,Sun May 29 2022 17:13:30 GMT+0800 (中国标准时间),1653815610
国木田花丸,14,10,'2.80,Sun May 29 2022 18:08:54 GMT+0800 (GMT+08:00),1653818934
星空凛,14,10,'2.89,Sun May 29 2022 18:28:21 GMT+0800 (中国标准时间),1653820101
国木田花丸,20,14,'3.47,Sun May 29 2022 18:28:43 GMT+0800 (中国标准时间),1653820123
馬眼,14,10,'1.97,Sun May 29 2022 20:15:21 GMT+0800 (台北標準時間),1653826521
米雅·泰勒,14,10,'0.42,Sun May 29 2022 20:46:27 GMT+0800 (中国标准时间),1653828387
米雅·泰勒,14,10,'0.54,Sun May 29 2022 20:46:33 GMT+0800 (中国标准时间),1653828393
米雅·泰勒,14,10,'0.25,Sun May 29 2022 20:46:38 GMT+0800 (中国标准时间),1653828398
米雅·泰勒,14,10,'2.11,Sun May 29 2022 20:46:45 GMT+0800 (中国标准时间),1653828405
米雅·泰勒,14,10,'0.26,Sun May 29 2022 20:46:49 GMT+0800 (中国标准时间),1653828409
鹿角理亚,14,10,'2.93,Sun May 29 2022 21:48:28 GMT+0800 (中国标准时间),1653832108
米雅·泰勒,20,14,'2.47,Sun May 29 2022 22:23:52 GMT+0800 (中国标准时间),1653834232
米雅·泰勒,20,14,'1.80,Sun May 29 2022 22:24:40 GMT+0800 (中国标准时间),1653834280
zzz,14,10,'2.08,Sun May 29 2022 23:30:21 GMT+0800 (中国标准时间),1653838221
南小鸟,14,10,'1.61,Mon May 30 2022 09:23:52 GMT+0900 (日本标准时间),1653870232
南小鸟,14,10,'1.76,Mon May 30 2022 09:24:12 GMT+0900 (日本标准时间),1653870252
南小鸟,14,10,'2.38,Mon May 30 2022 09:24:19 GMT+0900 (日本标准时间),1653870259
南小鸟,14,10,'1.41,Mon May 30 2022 09:24:24 GMT+0900 (日本标准时间),1653870264
南小鸟,14,10,'0.87,Mon May 30 2022 09:24:29 GMT+0900 (日本标准时间),1653870269
园田海未,14,10,'1.85,Mon May 30 2022 08:56:55 GMT+0800 (CST),1653872215
南小鸟,14,10,'1.82,Mon May 30 2022 10:04:24 GMT+0900 (日本标准时间),1653872664
南小鸟,14,10,'1.65,Mon May 30 2022 10:04:29 GMT+0900 (日本标准时间),1653872669
南小鸟,14,10,'0.81,Mon May 30 2022 10:04:33 GMT+0900 (日本标准时间),1653872673
南小鸟,14,10,'1.48,Mon May 30 2022 10:04:51 GMT+0900 (日本标准时间),1653872691
南小鸟,14,10,'1.67,Mon May 30 2022 10:04:55 GMT+0900 (日本标准时间),1653872695
南小鸟,14,10,'1.38,Mon May 30 2022 10:05:03 GMT+0900 (日本标准时间),1653872703
南小鸟,14,10,'1.26,Mon May 30 2022 10:05:07 GMT+0900 (日本标准时间),1653872707
南小鸟,14,10,'1.80,Mon May 30 2022 10:05:10 GMT+0900 (日本标准时间),1653872710
南小鸟,14,10,'1.01,Mon May 30 2022 10:05:17 GMT+0900 (日本标准时间),1653872717
南小鸟,14,10,'1.13,Mon May 30 2022 10:05:21 GMT+0900 (日本标准时间),1653872721
南小鸟,14,10,'2.59,Mon May 30 2022 10:05:26 GMT+0900 (日本标准时间),1653872726
杨钦涵,14,10,'1.73,Mon May 30 2022 09:35:19 GMT+0800 (CST),1653874519
杨钦涵,20,14,'2.28,Mon May 30 2022 09:36:39 GMT+0800 (CST),1653874599
杨钦涵,20,14,'5.01,Mon May 30 2022 09:36:51 GMT+0800 (CST),1653874611
杨钦涵,20,14,'2.39,Mon May 30 2022 09:37:11 GMT+0800 (CST),1653874631
高坂穗乃果,14,10,'2.42,Mon May 30 2022 09:41:01 GMT+0800 (CST),1653874861
荆宇泽,14,10,'1.66,Mon May 30 2022 09:56:23 GMT+0800 (CST),1653875783
鹿角圣良,14,10,'2.72,Mon May 30 2022 10:17:25 GMT+0800 (中国标准时间),1653877045
南小鸟,14,10,'2.33,Mon May 30 2022 11:40:12 GMT+0900 (日本标准时间),1653878412
南小鸟,14,10,'2.29,Mon May 30 2022 11:40:18 GMT+0900 (日本标准时间),1653878418
南小鸟,14,10,'1.48,Mon May 30 2022 11:40:22 GMT+0900 (日本标准时间),1653878422
南小鸟,14,10,'1.37,Mon May 30 2022 11:40:33 GMT+0900 (日本标准时间),1653878433
南小鸟,14,10,'1.14,Mon May 30 2022 11:40:37 GMT+0900 (日本标准时间),1653878437
南小鸟,14,10,'1.65,Mon May 30 2022 11:40:43 GMT+0900 (日本标准时间),1653878443
南小鸟,14,10,'1.23,Mon May 30 2022 11:40:51 GMT+0900 (日本标准时间),1653878451
南小鸟,14,10,'1.28,Mon May 30 2022 11:40:56 GMT+0900 (日本标准时间),1653878456
南小鸟,14,10,'1.63,Mon May 30 2022 11:41:02 GMT+0900 (日本标准时间),1653878462
馨儿,14,10,'1.25,Mon May 30 2022 10:43:51 GMT+0800 (CST),1653878631
馨儿,14,10,'2.65,Mon May 30 2022 10:44:03 GMT+0800 (CST),1653878643
鹿角理亚,14,10,'1.32,Mon May 30 2022 10:46:34 GMT+0800 (中国标准时间),1653878794
渡边曜,14,10,'2.37,Mon May 30 2022 11:52:03 GMT+0800 (CST),1653882723
高坂穗乃果,20,20,'1.85,Mon May 30 2022 12:54:39 GMT+0800 (CST),1653886479
小泉花阳,14,10,'2.28,Mon May 30 2022 13:12:03 GMT+0800 (CST),1653887523
叶月恋,14,10,'0.79,Mon May 30 2022 14:05:41 GMT+0800 (中国标准时间),1653890741
叶月恋,14,10,'1.55,Mon May 30 2022 14:07:30 GMT+0800 (中国标准时间),1653890850
鹿角圣良,14,10,'2.61,Mon May 30 2022 15:09:03 GMT+0800 (香港标准时间),1653894543
鹿角圣良,14,10,'2.41,Mon May 30 2022 15:09:11 GMT+0800 (香港标准时间),1653894551
鹿角圣良,14,10,'1.75,Mon May 30 2022 15:09:17 GMT+0800 (香港标准时间),1653894557
鹿角圣良,14,10,'1.32,Mon May 30 2022 15:09:21 GMT+0800 (香港标准时间),1653894561
鹿角圣良,14,10,'1.14,Mon May 30 2022 15:09:41 GMT+0800 (香港标准时间),1653894581
鹿角圣良,14,10,'1.40,Mon May 30 2022 15:09:45 GMT+0800 (香港标准时间),1653894585
鹿角圣良,14,10,'1.23,Mon May 30 2022 15:09:53 GMT+0800 (香港标准时间),1653894593
鹿角圣良,14,10,'1.36,Mon May 30 2022 15:10:02 GMT+0800 (香港标准时间),1653894602
鹿角圣良,14,10,'1.02,Mon May 30 2022 15:10:06 GMT+0800 (香港标准时间),1653894606
鹿角圣良,14,10,'1.20,Mon May 30 2022 15:10:10 GMT+0800 (香港标准时间),1653894610
鹿角圣良,14,10,'0.94,Mon May 30 2022 15:10:13 GMT+0800 (香港标准时间),1653894613
小菜鸡4号,14,10,'1.67,Mon May 30 2022 16:27:42 GMT+0800 (中国标准时间),1653899262
墨樱华,14,10,'2.74,Mon May 30 2022 16:49:06 GMT+0800 (中国标准时间),1653900546
墨樱华,14,10,'0.30,Mon May 30 2022 16:55:59 GMT+0800 (中国标准时间),1653900959
墨樱华,14,10,'2.46,Mon May 30 2022 17:01:22 GMT+0800 (中国标准时间),1653901282
墨樱华,200,200,'27.48,Mon May 30 2022 17:02:47 GMT+0800 (中国标准时间),1653901367
潘神,14,10,'2.01,Mon May 30 2022 17:26:12 GMT+0800 (中国标准时间),1653902772
星月残忆,14,10,'2.75,Mon May 30 2022 18:04:36 GMT+0800 (台北標準時間),1653905076
？,14,10,'2.03,Mon May 30 2022 18:53:01 GMT+0800 (中国标准时间),1653907981
shozki,14,10,'2.39,Mon May 30 2022 18:57:06 GMT+0800 (CST),1653908226
WooMai,20,14,'3.38,Mon May 30 2022 19:06:22 GMT+0800 (台北标准时间),1653908782
矢泽妮可,20,14,'1.07,Mon May 30 2022 19:20:14 GMT+0800 (中國標準時間),1653909614
矢泽妮可,200,200,'25.90,Mon May 30 2022 19:32:43 GMT+0800 (中國標準時間),1653910363
喜剧,14,14,'3.84,Mon May 30 2022 19:36:51 GMT+0800 (中国标准时间),1653910611
水饺,14,10,'1.12,Mon May 30 2022 19:43:30 GMT+0800 (香港标准时间),1653911010
keiko233,14,10,'2.44,Mon May 30 2022 20:38:43 GMT+0800 (中国标准时间),1653914323
Lynnrin,14,10,'1.61,Mon May 30 2022 20:40:45 GMT+0800 (香港标准时间),1653914445
鹿角理亚,14,10,'1.53,Mon May 30 2022 20:41:43 GMT+0800 (中国标准时间),1653914503
Lynnrin,14,14,'1.22,Mon May 30 2022 20:41:48 GMT+0800 (香港标准时间),1653914508
黑泽露比,14,10,'2.38,Mon May 30 2022 20:42:01 GMT+0800 (China Standard Time),1653914521
Lynnrin,20,14,'1.14,Mon May 30 2022 20:42:03 GMT+0800 (香港标准时间),1653914523
Lynnrin,20,14,'1.06,Mon May 30 2022 20:42:20 GMT+0800 (香港标准时间),1653914540
Lynnrin,20,14,'0.91,Mon May 30 2022 20:42:34 GMT+0800 (香港标准时间),1653914554
啊哈哈哈哈,14,10,'2.29,Mon May 30 2022 20:43:13 GMT+0800 (CST),1653914593
啊哈哈哈哈,14,10,'1.66,Mon May 30 2022 20:43:39 GMT+0800 (CST),1653914619
啊哈哈哈哈,14,10,'1.34,Mon May 30 2022 20:43:45 GMT+0800 (CST),1653914625
Lynnrin,20,14,'1.07,Mon May 30 2022 20:43:50 GMT+0800 (香港标准时间),1653914630
啊哈哈哈哈,20,14,'0.96,Mon May 30 2022 20:44:05 GMT+0800 (CST),1653914645
Lynnrin,14,10,'1.09,Mon May 30 2022 20:44:11 GMT+0800 (香港标准时间),1653914651
Lynnrin,20,14,'1.16,Mon May 30 2022 20:44:38 GMT+0800 (香港标准时间),1653914678
啊哈哈哈哈,20,14,'3.13,Mon May 30 2022 20:44:39 GMT+0800 (CST),1653914679
Lynnrin,20,14,'0.89,Mon May 30 2022 20:44:54 GMT+0800 (香港标准时间),1653914694
xswl,14,14,'0.10,Mon May 30 2022 20:44:56 GMT+0800 (中国标准时间),1653914696
[Lynnrin](https://www.youtube.com/watch?v=dQw4w9WgXcQ),20,14,'0.92,Mon May 30 2022 20:46:18 GMT+0800 (香港标准时间),1653914778
Lollipop Lan,14,10,'2.23,Mon May 30 2022 20:46:55 GMT+0800 (中國標準時間),1653914815
[Lynnrin](https://www.youtube.com/watch?v=dQw4w9WgXcQ),20,14,'0.75,Mon May 30 2022 20:47:23 GMT+0800 (香港标准时间),1653914843
[Lynnrin](https://www.youtube.com/watch?v=dQw4w9WgXcQ),20,14,'0.90,Mon May 30 2022 20:47:29 GMT+0800 (香港标准时间),1653914849
[Lynnrin](https://www.youtube.com/watch?v=dQw4w9WgXcQ),20,14,'0.91,Mon May 30 2022 20:47:35 GMT+0800 (香港标准时间),1653914855
[Lynnrin](https://www.youtube.com/watch?v=dQw4w9WgXcQ),20,14,'0.95,Mon May 30 2022 20:47:47 GMT+0800 (香港标准时间),1653914867
[Lynnrin](https://www.youtube.com/watch?v=dQw4w9WgXcQ),20,14,'1.14,Mon May 30 2022 20:48:04 GMT+0800 (香港标准时间),1653914884
Lollipop Lan,14,10,'2.86,Mon May 30 2022 20:48:05 GMT+0800 (中國標準時間),1653914885
[Lynnrin](https://www.youtube.com/watch?v=dQw4w9WgXcQ),20,14,'0.93,Mon May 30 2022 20:48:13 GMT+0800 (香港标准时间),1653914893
[Lynnrin](https://www.youtube.com/watch?v=dQw4w9WgXcQ),20,14,'0.89,Mon May 30 2022 20:48:32 GMT+0800 (香港标准时间),1653914912
[Lynnrin](https://www.youtube.com/watch?v=dQw4w9WgXcQ),14,10,'0.91,Mon May 30 2022 20:49:37 GMT+0800 (香港标准时间),1653914977
[Lynnrin](https://www.youtube.com/watch?v=dQw4w9WgXcQ),14,10,'0.98,Mon May 30 2022 20:52:08 GMT+0800 (香港标准时间),1653915128
刻厨头子,20,14,'5.94,Mon May 30 2022 20:56:16 GMT+0800 (中国标准时间),1653915376
哼哼哼啊啊啊啊啊啊啊啊啊啊,14,10,'1.84,Mon May 30 2022 21:01:26 GMT+0800 (中国标准时间),1653915686
刻厨头子,14,10,'1.87,Mon May 30 2022 21:01:42 GMT+0800 (中国标准时间),1653915702
哼哼哼啊啊啊啊啊啊啊啊啊啊,14,10,'1.98,Mon May 30 2022 21:01:59 GMT+0800 (中国标准时间),1653915719
哼哼哼啊啊啊啊啊啊啊啊啊啊,14,10,'2.23,Mon May 30 2022 21:02:25 GMT+0800 (中国标准时间),1653915745
哼哼哼啊啊啊啊啊啊啊啊啊啊,14,10,'1.57,Mon May 30 2022 21:02:31 GMT+0800 (中国标准时间),1653915751
刻厨头子,14,10,'1.83,Mon May 30 2022 21:02:33 GMT+0800 (中国标准时间),1653915753
哼哼哼啊啊啊啊啊啊啊啊啊啊,14,10,'2.86,Mon May 30 2022 21:03:06 GMT+0800 (中国标准时间),1653915786
哼哼哼啊啊啊啊啊啊啊啊啊啊,14,10,'2.01,Mon May 30 2022 21:03:31 GMT+0800 (中国标准时间),1653915811
哼哼哼啊啊啊啊啊啊啊啊啊啊,20,14,'2.09,Mon May 30 2022 21:03:37 GMT+0800 (中国标准时间),1653915817
哼哼哼啊啊啊啊啊啊啊啊啊啊,20,14,'2.47,Mon May 30 2022 21:03:44 GMT+0800 (中国标准时间),1653915824
东条希,14,10,'2.86,Mon May 30 2022 21:03:52 GMT+0800 (中国标准时间),1653915832
哼哼哼啊啊啊啊啊啊啊啊啊啊,20,14,'5.64,Mon May 30 2022 21:03:53 GMT+0800 (中国标准时间),1653915833
哼哼哼啊啊啊啊啊啊啊啊啊啊,20,14,'3.76,Mon May 30 2022 21:04:00 GMT+0800 (中国标准时间),1653915840
哼哼哼啊啊啊啊啊啊啊啊啊啊,20,14,'5.15,Mon May 30 2022 21:04:11 GMT+0800 (中国标准时间),1653915851
哼哼哼啊啊啊啊啊啊啊啊啊啊,20,14,'5.68,Mon May 30 2022 21:04:21 GMT+0800 (中国标准时间),1653915861
哼哼哼啊啊啊啊啊啊啊啊啊啊,20,14,'2.43,Mon May 30 2022 21:04:27 GMT+0800 (中国标准时间),1653915867
刻厨头子,20,14,'1.75,Mon May 30 2022 21:04:40 GMT+0800 (中国标准时间),1653915880
NunHehHehAAAAAAAAAAAAAAAAAAAAAAA,20,14,'2.39,Mon May 30 2022 21:05:16 GMT+0800 (China Standard Time),1653915916
NunHehHehAAAAAAAAAAAAAAAAAAAAAAA,20,14,'1.39,Mon May 30 2022 21:06:43 GMT+0800 (China Standard Time),1653916003
刻厨头子,20,14,'1.27,Mon May 30 2022 21:07:31 GMT+0800 (中国标准时间),1653916051
NunHehHehAAAAAAAAAAAAAAAAAAAAAAA,20,14,'3.50,Mon May 30 2022 21:07:56 GMT+0800 (China Standard Time),1653916076
ninomiya natsuko,14,10,'1.80,Mon May 30 2022 21:09:02 GMT+0800 (中国标准时间),1653916142
刻厨头子,14,10,'1.00,Mon May 30 2022 21:10:32 GMT+0800 (中国标准时间),1653916232
ninomiya natsuko,14,10,'1.97,Mon May 30 2022 21:12:55 GMT+0800 (中国标准时间),1653916375
ninomiya natsuko,14,10,'1.76,Mon May 30 2022 21:13:09 GMT+0800 (中国标准时间),1653916389
ninomiya natsuko,14,10,'0.91,Mon May 30 2022 21:15:11 GMT+0800 (中国标准时间),1653916511
ninomiyanatsuko,20,14,'3.36,Mon May 30 2022 21:16:05 GMT+0800 (中国标准时间),1653916565
ninomiya natsuko,20,14,'2.33,Mon May 30 2022 21:16:36 GMT+0800 (中国标准时间),1653916596
ninomiya natsuko,20,14,'2.66,Mon May 30 2022 21:18:18 GMT+0800 (中国标准时间),1653916698
高坂穗乃果,14,10,'2.77,Mon May 30 2022 21:18:55 GMT+0800 (中国标准时间),1653916735
ninomiya natsuko,20,14,'1.59,Mon May 30 2022 21:22:47 GMT+0800 (中国标准时间),1653916967
ninomiya natsuko,20,14,'1.51,Mon May 30 2022 21:23:03 GMT+0800 (中国标准时间),1653916983
ninomiya natsuko,20,14,'1.32,Mon May 30 2022 21:23:24 GMT+0800 (中国标准时间),1653917004
ninomiya natsuko,20,14,'1.11,Mon May 30 2022 21:27:18 GMT+0800 (中国标准时间),1653917238
ninomiya natsuko,20,14,'1.62,Mon May 30 2022 21:29:11 GMT+0800 (中国标准时间),1653917351
优木雪菜,14,10,'2.67,Mon May 30 2022 22:29:29 GMT+0800 (中国标准时间),1653920969
TakeMypyboblast,14,10,'1.49,Tue May 31 2022 00:39:18 GMT+0800 (香港标准时间),1653928758
樱坂雫,14,10,'1.88,Tue May 31 2022 08:12:01 GMT+0800 (CST),1653955921
尽哥,14,10,'2.89,Tue May 31 2022 08:12:25 GMT+0800 (CST),1653955945
绚濑绘里,14,10,'2.78,Tue May 31 2022 08:54:39 GMT+0800 (CST),1653958479
矢泽妮可,14,10,'2.69,Tue May 31 2022 10:28:03 GMT+0800 (中国标准时间),1653964083
绮罗翼,14,10,'1.51,Tue May 31 2022 11:11:43 GMT+0800 (中国标准时间),1653966703
绮罗翼,14,10,'1.92,Tue May 31 2022 11:11:52 GMT+0800 (中国标准时间),1653966712
绮罗翼,14,10,'2.11,Tue May 31 2022 11:11:59 GMT+0800 (中国标准时间),1653966719
绮罗翼,14,10,'1.30,Tue May 31 2022 11:12:04 GMT+0800 (中国标准时间),1653966724
绮罗翼,14,10,'1.12,Tue May 31 2022 11:12:10 GMT+0800 (中国标准时间),1653966730
南小鸟,14,10,'2.70,Tue May 31 2022 12:55:23 GMT+0800 (CST),1653972923
sijiboy,14,10,'1.26,Tue May 31 2022 13:01:46 GMT+0800 (中国标准时间),1653973306
sijiboy,14,10,'1.26,Tue May 31 2022 13:06:27 GMT+0800 (中国标准时间),1653973587
黑泽黛雅,14,10,'2.43,Tue May 31 2022 13:08:23 GMT+0800 (中国标准时间),1653973703
sijiboy,14,10,'1.36,Tue May 31 2022 13:08:24 GMT+0800 (中国标准时间),1653973704
